Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,depth
1372689045.1663492,22515,1372689045,174605246,depth_sensor,11.214823722839355
1372689045.2682345,22516,1372689045,275339343,depth_sensor,11.180392265319824
1372689045.3718746,22517,1372689045,374814936,depth_sensor,11.184017181396484
1372689045.4744015,22518,1372689045,475201090,depth_sensor,11.234757423400879
1372689045.566685,22519,1372689045,574757944,depth_sensor,11.229320526123047
1372689045.671074,22520,1372689045,674290010,depth_sensor,11.231132507324219
1372689045.773324,22521,1372689045,774615435,depth_sensor,11.255597114562988
1372689045.8759434,22522,1372689045,875104581,depth_sensor,11.242005348205566
1372689045.9692726,22523,1372689045,974592940,depth_sensor,11.270999908447266
1372689046.0730236,22524,1372689046,75013101,depth_sensor,11.276436805725098
1372689046.1750815,22525,1372689046,174375146,depth_sensor,11.281872749328613
1372689046.2672684,22526,1372689046,274865525,depth_sensor,11.272812843322754
1372689046.371099,22527,1372689046,375281489,depth_sensor,11.290027618408203
1372689046.4739065,22528,1372689046,474744910,depth_sensor,11.293652534484863
1372689046.566094,22529,1372689046,574369237,depth_sensor,11.285497665405273
1372689046.6693006,22530,1372689046,674827067,depth_sensor,11.309961318969727
1372689046.7721117,22531,1372689046,775277417,depth_sensor,11.305431365966797
1372689046.8740993,22532,1372689046,874759512,depth_sensor,11.344392776489258
1372689046.9761095,22533,1372689046,975331078,depth_sensor,11.356171607971191
1372689047.0715454,22534,1372689047,74809024,depth_sensor,11.285497665405273
1372689047.1740963,22535,1372689047,175343854,depth_sensor,11.323553085327148
1372689047.2761226,22536,1372689047,274912241,depth_sensor,11.372481346130371
1372689047.370095,22537,1372689047,374928564,depth_sensor,11.355265617370605
1372689047.4747746,22538,1372689047,474671530,depth_sensor,11.341673851013184
1372689047.568915,22539,1372689047,575239269,depth_sensor,11.38154125213623
1372689047.672505,22540,1372689047,674689350,depth_sensor,11.35435962677002
1372689047.7665672,22541,1372689047,775523063,depth_sensor,11.394227027893066
1372689047.8699827,22542,1372689047,874932611,depth_sensor,11.396039009094238
1372689047.9667246,22543,1372689047,975411140,depth_sensor,11.39785099029541
1372689048.068243,22544,1372689048,74996152,depth_sensor,11.41869068145752
1372689048.1701317,22545,1372689048,174631788,depth_sensor,11.45765209197998
1372689048.2721415,22546,1372689048,274938236,depth_sensor,11.425939559936523
1372689048.365367,22547,1372689048,374282168,depth_sensor,11.383354187011719
1372689048.468358,22548,1372689048,474715314,depth_sensor,11.448591232299805
1372689048.569835,22549,1372689048,575219851,depth_sensor,11.46218204498291
1372689048.6727257,22550,1372689048,674690112,depth_sensor,11.483022689819336
1372689048.7762098,22551,1372689048,775222144,depth_sensor,11.468524932861328
1372689048.86828,22552,1372689048,874610797,depth_sensor,11.490270614624023
1372689048.970407,22553,1372689048,975172755,depth_sensor,11.492082595825195
1372689049.0722752,22554,1372689049,74644047,depth_sensor,11.502049446105957
1372689049.1749573,22555,1372689049,175128997,depth_sensor,11.531044006347656
1372689049.2695336,22556,1372689049,274798203,depth_sensor,11.471242904663086
1372689049.3717058,22557,1372689049,375231680,depth_sensor,11.543729782104492
1372689049.4742842,22558,1372689049,474860963,depth_sensor,11.513829231262207
1372689049.568455,22559,1372689049,575393123,depth_sensor,11.600811958312988
1372689049.6714694,22560,1372689049,675160629,depth_sensor,11.55913257598877
1372689049.773758,22561,1372689049,774727717,depth_sensor,11.578160285949707
1372689049.876108,22562,1372689049,875195435,depth_sensor,11.527420043945312
1372689049.9685721,22563,1372689049,974634787,depth_sensor,11.55913257598877
1372689050.070447,22564,1372689050,75290171,depth_sensor,11.564569473266602
1372689050.172335,22565,1372689050,174766748,depth_sensor,11.584503173828125
1372689050.2758734,22566,1372689050,275238382,depth_sensor,11.591751098632812
1372689050.3703492,22567,1372689050,374688652,depth_sensor,11.570005416870117
1372689050.4737067,22568,1372689050,475279578,depth_sensor,11.584503173828125
1372689050.5676236,22569,1372689050,574734284,depth_sensor,11.608060836791992
1372689050.6701615,22570,1372689050,674292950,depth_sensor,11.560944557189941
1372689050.7742858,22571,1372689050,774816840,depth_sensor,11.55913257598877
1372689050.8663344,22572,1372689050,875240272,depth_sensor,11.615309715270996
1372689050.9686294,22573,1372689050,974753781,depth_sensor,11.620745658874512
1372689051.0708168,22574,1372689051,75287265,depth_sensor,11.617121696472168
1372689051.1672509,22575,1372689051,174878938,depth_sensor,11.598999977111816
1372689051.2704005,22576,1372689051,274348779,depth_sensor,11.621651649475098
1372689051.3724804,22577,1372689051,374755038,depth_sensor,11.57544231414795
1372689051.4744542,22578,1372689051,475324724,depth_sensor,11.646116256713867
1372689051.5675218,22579,1372689051,574735310,depth_sensor,11.637961387634277
1372689051.6705923,22580,1372689051,675160072,depth_sensor,11.648834228515625
1372689051.774231,22581,1372689051,774691039,depth_sensor,11.661519050598145
1372689051.8678014,22582,1372689051,875268831,depth_sensor,11.665143966674805
1372689051.9702923,22583,1372689051,974759739,depth_sensor,11.664237976074219
1372689052.0728922,22584,1372689052,78912471,depth_sensor,11.675110816955566
1372689052.1756952,22585,1372689052,176782312,depth_sensor,11.67420482635498
1372689052.268834,22586,1372689052,274268752,depth_sensor,11.676922798156738
1372689052.370996,22587,1372689052,375113015,depth_sensor,11.642492294311523
1372689052.4727845,22588,1372689052,474526811,depth_sensor,11.609872817993164
1372689052.5754447,22589,1372689052,574961174,depth_sensor,11.69504451751709
1372689052.667327,22590,1372689052,674404135,depth_sensor,11.697762489318848
