Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,errCode,dataGood_0,dataGood_1,dataGood_2,dataGood_3,altitudeBeam_0,altitudeBeam_1,altitudeBeam_2,altitudeBeam_3,bottomVelocityBeam_0,bottomVelocityBeam_1,bottomVelocityBeam_2,bottomVelocityBeam_3,waterVelocityBeam_0,waterVelocityBeam_1,waterVelocityBeam_2,waterVelocityBeam_3,waterVelocityCredit_0,waterVelocityCredit_1,waterVelocityCredit_2,waterVelocityCredit_3,velocityInst_0,velocityInst_1,velocityInst_2,velocityInstFlag,velocityEarth_0,velocityEarth_1,velocityEarth_2,velocityEarthFlag,waterVelocityInst_0,waterVelocityInst_1,waterVelocityInst_2,waterVelocityInstFlag,waterVelocityEarth_0,waterVelocityEarth_1,waterVelocityEarth_2,waterVelocityEarthFlag,roll,pitch,heading,altitude,temperature,pressure,salinity,soundSpeed,rawData
1372687390.122059,1765,1372687390,126975081,dvl_linkquest,0X0000,1,1,1,1,1.2,2.5,2.8,2.2,-0.0916,0.056299999999999996,0.2391,0.2162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.44139999999999996,-0.2134,0.11320000000000001,1,-0.44139999999999996,-0.2134,0.11320000000000001,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.2,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 1 1 1 1.2 2.5 2.8 2.2 -91.6 56.3 239.1 216.2 0 0 0 0 0 0 0 0 -441.4 -213.4 113.2 1 -441.4 -213.4 113.2 1 0 0 0 0 0 0 0 0 0 0 0 1.2 15.0 2853823.582 0 1500 124
"
1372687390.4521961,1766,1372687390,454051402,dvl_linkquest,0X0000,1,1,1,1,1.1,2.5,2.8,2.1,-0.0863,0.42910000000000004,0.4771,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.1,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 1 1 1 1.1 2.5 2.8 2.1 -86.3 429.1 477.1 41.0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.1 15.0 2853823.582 0 1500 124
"
1372687390.804743,1767,1372687390,804605127,dvl_linkquest,0X0000,1,0,0,1,1.0,0.0,0.0,2.0,-0.0886,0.0,0.0,0.06820000000000001,0.0,0.192,-0.137,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,-2.0,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 0 0 1 1.0 0 0 2.0 -88.6 0 0 68.2 0 192 -137 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -2.0 15.0 2853823.582 0 1500 117
"
1372687391.1662369,1768,1372687391,171701499,dvl_linkquest,0X0000,1,1,0,1,0.9,1.2,0.0,1.9,-0.0915,0.083,0.0,-0.6297999999999999,0.0,0.0,0.171,0.0,0.0,0.0,1.0,0.0,0.4855,0.9512999999999999,-0.2949,1,0.4855,0.9512999999999999,-0.2949,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.9,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 1 0 1 0.9 1.2 0 1.9 -91.5 83.0 0 -629.8 0 0 171 0 0 0 1 0 485.5 951.3 -294.9 1 485.5 951.3 -294.9 1 0 0 0 0 0 0 0 0 0 0 0 0.9 15.0 2853823.582 0 1500 83
"
1372687391.5045774,1769,1372687391,509462651,dvl_linkquest,0X0000,1,1,0,1,0.8,1.0,0.0,1.7,-0.1021,0.0485,0.0,0.1368,0.0,0.0,0.012,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.8,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 1 0 1 0.8 1.0 0 1.7 -102.1 48.5 0 136.8 0 0 12 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.8 15.0 2853823.582 0 1500 114
"
1372687391.8734627,1770,1372687391,874337377,dvl_linkquest,0X0000,1,1,0,1,0.9,0.9,0.0,1.3,-0.0963,0.0375,0.0,0.18680000000000002,0.0,0.0,0.081,0.0,0.0,0.0,1.0,0.0,-0.5564,-0.1993,0.121,1,-0.5564,-0.1993,0.121,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.9,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 1 0 1 0.9 0.9 0 1.3 -96.3 37.5 0 186.8 0 0 81 0 0 0 1 0 -556.4 -199.3 121.0 1 -556.4 -199.3 121.0 1 0 0 0 0 0 0 0 0 0 0 0 0.9 15.0 2853823.582 0 1500 73
"
1372687392.2020779,1771,1372687392,201664215,dvl_linkquest,0X0000,1,1,1,1,1.1,0.8,1.9,1.2,-0.2546,0.013000000000000001,0.5393,0.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.8,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 1 1 1 1.1 0.8 1.9 1.2 -254.6 13.0 539.3 168.0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.8 15.0 2853823.582 0 1500 78
"
1372687392.5438607,1772,1372687392,552389637,dvl_linkquest,0X0000,1,1,1,1,1.3,0.8,1.3,1.3,-0.0495,0.0165,0.0736,0.0245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1643,-0.0107,0.0175,1,-0.1643,-0.0107,0.0175,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.8,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 1 1 1 1.3 0.8 1.3 1.3 -49.5 16.5 73.6 24.5 0 0 0 0 0 0 0 0 -164.3 -10.7 17.5 1 -164.3 -10.7 17.5 1 0 0 0 0 0 0 0 0 0 0 0 0.8 15.0 2853823.582 0 1500 120
"
1372687392.88316,1773,1372687392,888961680,dvl_linkquest,0X0000,1,1,1,0,1.5,0.9,1.2,0.0,-0.14200000000000002,0.011,0.1931,0.0,0.0,0.0,0.0,0.294,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.9,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 1 1 0 1.5 0.9 1.2 0 -142.0 11.0 193.1 0 0 0 0 294 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.9 15.0 2853823.582 0 1500 68
"
1372687393.244278,1774,1372687393,251851614,dvl_linkquest,0X0000,1,1,1,0,1.7,1.0,1.0,0.0,-0.1067,0.0097,0.1452,0.0,0.0,0.0,0.0,-0.378,0.0,0.0,0.0,1.0,-0.3362,-0.025500000000000002,0.020800000000000003,1,-0.3362,-0.025500000000000002,0.020800000000000003,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 1 1 0 1.7 1.0 1.0 0 -106.7 9.7 145.2 0 0 0 0 -378 0 0 0 1 -336.2 -25.5 20.8 1 -336.2 -25.5 20.8 1 0 0 0 0 0 0 0 0 0 0 0 1.0 15.0 2853823.582 0 1500 91
"
1372687393.582295,1775,1372687393,587961700,dvl_linkquest,0X0000,0,1,1,1,0.0,1.2,0.9,1.3,0.0,-0.1417,0.1404,0.0046,-0.532,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.9,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 0 1 1 1 0 1.2 0.9 1.3 0 -141.7 140.4 4.6 -532 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.9 15.0 2853823.582 0 1500 89
"
1372687393.9452424,1776,1372687393,953004778,dvl_linkquest,0X0000,1,1,1,0,2.1,1.2,0.9,0.0,0.0112,-0.108,0.1164,0.0,0.0,0.0,0.0,0.074,0.0,0.0,0.0,1.0,-0.1404,-0.4586,0.0688,1,-0.1404,-0.4586,0.0688,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.9,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 1 1 0 2.1 1.2 0.9 0 11.2 -108.0 116.4 0 0 0 0 74 0 0 0 1 -140.4 -458.6 68.8 1 -140.4 -458.6 68.8 1 0 0 0 0 0 0 0 0 0 0 0 0.9 15.0 2853823.582 0 1500 123
"
1372687394.3071203,1777,1372687394,308871500,dvl_linkquest,0X0000,1,1,1,1,2.2,1.3,1.0,2.2,-0.139,-0.0267,0.1042,-0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32460000000000006,0.2046,-0.06520000000000001,1,-0.32460000000000006,0.2046,-0.06520000000000001,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 1 1 1 2.2 1.3 1.0 2.2 -139.0 -26.7 104.2 -180.0 0 0 0 0 0 0 0 0 -324.6 204.6 -65.2 1 -324.6 204.6 -65.2 1 0 0 0 0 0 0 0 0 0 0 0 1.0 15.0 2853823.582 0 1500 69
"
1372687394.667272,1778,1372687394,671196290,dvl_linkquest,0X0000,1,1,1,0,2.1,1.4,1.0,0.0,-0.1358,-0.006,0.1418,0.0,0.0,0.0,0.0,-0.41200000000000003,0.0,0.0,0.0,1.0,-0.3705,-0.024,0.0032,1,-0.3705,-0.024,0.0032,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 1 1 0 2.1 1.4 1.0 0 -135.8 -6.0 141.8 0 0 0 0 -412 0 0 0 1 -370.5 -24.0 3.2 1 -370.5 -24.0 3.2 1 0 0 0 0 0 0 0 0 0 0 0 1.0 15.0 2853823.582 0 1500 117
"
1372687395.0293465,1779,1372687395,33756245,dvl_linkquest,0X0000,1,1,1,0,2.0,1.5,1.1,0.0,-0.15830000000000002,-0.0039,0.1383,0.0,0.0,0.0,0.0,0.304,0.0,0.0,0.0,1.0,-0.3959,0.016300000000000002,-0.0108,1,-0.3959,0.016300000000000002,-0.0108,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.1,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 1 1 0 2.0 1.5 1.1 0 -158.3 -3.9 138.3 0 0 0 0 304 0 0 0 1 -395.9 16.3 -10.8 1 -395.9 16.3 -10.8 1 0 0 0 0 0 0 0 0 0 0 0 1.1 15.0 2853823.582 0 1500 81
"
1372687395.3904505,1780,1372687395,391473683,dvl_linkquest,0X0000,1,1,1,0,2.0,1.7,1.2,0.0,-0.1464,0.0015,0.1336,0.0,0.0,0.0,0.0,-0.251,0.0,0.0,0.0,1.0,-0.3737,0.0211,-0.006900000000000001,1,-0.3737,0.0211,-0.006900000000000001,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.2,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 1 1 0 2.0 1.7 1.2 0 -146.4 1.5 133.6 0 0 0 0 -251 0 0 0 1 -373.7 21.1 -6.9 1 -373.7 21.1 -6.9 1 0 0 0 0 0 0 0 0 0 0 0 1.2 15.0 2853823.582 0 1500 90
"
1372687395.7512333,1781,1372687395,758999765,dvl_linkquest,0X0000,1,1,1,0,2.0,1.7,1.2,0.0,-0.1884,-0.0362,0.1396,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,1.0,-0.4378,-0.0315,-0.0263,1,-0.4378,-0.0315,-0.0263,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.2,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 1 1 0 2.0 1.7 1.2 0 -188.4 -36.2 139.6 0 0 0 0 11 0 0 0 1 -437.8 -31.5 -26.3 1 -437.8 -31.5 -26.3 1 0 0 0 0 0 0 0 0 0 0 0 1.2 15.0 2853823.582 0 1500 87
"
1372687396.1024864,1782,1372687396,108458652,dvl_linkquest,0X0000,1,1,1,1,2.1,1.8,1.3,2.0,-0.1403,-0.0638,0.1403,-0.0876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3745,0.0318,-0.040799999999999996,1,-0.3745,0.0318,-0.040799999999999996,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.3,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 1 1 1 2.1 1.8 1.3 2.0 -140.3 -63.8 140.3 -87.6 0 0 0 0 0 0 0 0 -374.5 31.8 -40.8 1 -374.5 31.8 -40.8 1 0 0 0 0 0 0 0 0 0 0 0 1.3 15.0 2853823.582 0 1500 125
"
1372687396.463049,1783,1372687396,462887330,dvl_linkquest,0X0000,1,1,1,1,2.0,1.9,1.4,2.1,-0.13080000000000003,0.0846,0.1115,-0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32339999999999997,0.1716,0.0057,1,-0.32339999999999997,0.1716,0.0057,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.4,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 1 1 1 2.0 1.9 1.4 2.1 -130.8 84.6 111.5 -44.0 0 0 0 0 0 0 0 0 -323.4 171.6 5.7 1 -323.4 171.6 5.7 1 0 0 0 0 0 0 0 0 0 0 0 1.4 15.0 2853823.582 0 1500 81
"
1372687396.812464,1784,1372687396,820670829,dvl_linkquest,0X0000,1,1,1,0,1.9,1.9,1.5,0.0,-0.1333,0.0509,0.1673,0.0,0.0,0.0,0.0,0.379,0.0,0.0,0.0,1.0,-0.4012,0.0905,0.0183,1,-0.4012,0.0905,0.0183,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.5,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 1 1 0 1.9 1.9 1.5 0 -133.3 50.9 167.3 0 0 0 0 379 0 0 0 1 -401.2 90.5 18.3 1 -401.2 90.5 18.3 1 0 0 0 0 0 0 0 0 0 0 0 1.5 15.0 2853823.582 0 1500 65
"
1372687397.174355,1785,1372687397,179232771,dvl_linkquest,0X0000,1,1,1,0,1.8,1.8,1.6,0.0,-0.12329999999999999,0.0246,0.1744,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,-0.39730000000000004,-0.0025,0.027600000000000003,1,-0.39730000000000004,-0.0025,0.027600000000000003,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.6,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 1 1 0 1.8 1.8 1.6 0 -123.3 24.6 174.4 0 0 0 0 250 0 0 0 1 -397.3 -2.5 27.6 1 -397.3 -2.5 27.6 1 0 0 0 0 0 0 0 0 0 0 0 1.6 15.0 2853823.582 0 1500 67
"
1372687397.5436368,1786,1372687397,546023567,dvl_linkquest,0X0000,1,1,1,0,1.8,2.0,1.7,0.0,-0.138,0.034100000000000005,0.1237,0.0,0.0,0.0,0.0,0.121,0.0,0.0,0.0,1.0,-0.3493,0.1101,-0.0077,1,-0.3493,0.1101,-0.0077,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.7,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 1 1 0 1.8 2.0 1.7 0 -138.0 34.1 123.7 0 0 0 0 121 0 0 0 1 -349.3 110.1 -7.7 1 -349.3 110.1 -7.7 1 0 0 0 0 0 0 0 0 0 0 0 1.7 15.0 2853823.582 0 1500 67
"
1372687397.9107056,1787,1372687397,909745938,dvl_linkquest,0X0000,1,1,1,0,1.7,2.0,1.8,0.0,-0.1028,-0.006,0.18630000000000002,0.0,0.0,0.0,0.0,0.325,0.0,0.0,0.0,1.0,-0.38580000000000003,-0.1275,0.045,1,-0.38580000000000003,-0.1275,0.045,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.7,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 1 1 0 1.7 2.0 1.8 0 -102.8 -6.0 186.3 0 0 0 0 325 0 0 0 1 -385.8 -127.5 45.0 1 -385.8 -127.5 45.0 1 0 0 0 0 0 0 0 0 0 0 0 1.7 15.0 2853823.582 0 1500 82
"
1372687398.238962,1788,1372687398,242111769,dvl_linkquest,0X0000,1,1,0,1,1.6,2.0,0.0,2.1,0.002,0.021,0.0,0.0158,0.0,0.0,0.20800000000000002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.6,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 1 0 1 1.6 2.0 0 2.1 2.0 21.0 0 15.8 0 0 208 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.6 15.0 2853823.582 0 1500 90
"
1372687398.601178,1789,1372687398,600266422,dvl_linkquest,0X0000,1,1,0,1,1.6,2.0,0.0,2.1,-0.0955,0.038700000000000005,0.0,0.0245,0.0,0.0,0.23700000000000002,0.0,0.0,0.0,1.0,0.0,-0.33930000000000005,0.019,0.034100000000000005,1,-0.33930000000000005,0.019,0.034100000000000005,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.6,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 1 0 1 1.6 2.0 0 2.1 -95.5 38.7 0 24.5 0 0 237 0 0 0 1 0 -339.3 19.0 34.1 1 -339.3 19.0 34.1 1 0 0 0 0 0 0 0 0 0 0 0 1.6 15.0 2853823.582 0 1500 64
"
1372687398.9607627,1790,1372687398,962835384,dvl_linkquest,0X0000,1,1,0,1,1.6,2.0,0.0,2.0,-0.09570000000000001,-0.0148,0.0,-0.0028,0.0,0.0,-0.542,0.0,0.0,0.0,1.0,0.0,-0.232,-0.016,-0.0095,1,-0.232,-0.016,-0.0095,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.6,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 1 0 1 1.6 2.0 0 2.0 -95.7 -14.8 0 -2.8 0 0 -542 0 0 0 1 0 -232.0 -16.0 -9.5 1 -232.0 -16.0 -9.5 1 0 0 0 0 0 0 0 0 0 0 0 1.6 15.0 2853823.582 0 1500 83
"
1372687399.317867,1791,1372687399,320537590,dvl_linkquest,0X0000,1,1,0,1,1.5,2.0,0.0,1.9,-0.11120000000000001,0.0526,0.0,0.0147,0.0,0.0,0.07,0.0,0.0,0.0,1.0,0.0,-0.38660000000000005,0.0506,0.0363,1,-0.38660000000000005,0.0506,0.0363,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.5,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 1 0 1 1.5 2.0 0 1.9 -111.2 52.6 0 14.7 0 0 70 0 0 0 1 0 -386.6 50.6 36.3 1 -386.6 50.6 36.3 1 0 0 0 0 0 0 0 0 0 0 0 1.5 15.0 2853823.582 0 1500 76
"
1372687399.6806583,1792,1372687399,682732471,dvl_linkquest,0X0000,1,1,0,1,1.5,2.0,0.0,1.9,-0.12819999999999998,-0.0151,0.0,0.0055,0.0,0.0,0.24,0.0,0.0,0.0,1.0,0.0,-0.32939999999999997,-0.0275,-0.005200000000000001,1,-0.32939999999999997,-0.0275,-0.005200000000000001,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.5,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 1 0 1 1.5 2.0 0 1.9 -128.2 -15.1 0 5.5 0 0 240 0 0 0 1 0 -329.4 -27.5 -5.2 1 -329.4 -27.5 -5.2 1 0 0 0 0 0 0 0 0 0 0 0 1.5 15.0 2853823.582 0 1500 108
"
1372687400.0221162,1793,1372687400,30771336,dvl_linkquest,0X0000,1,1,1,1,1.5,2.1,2.1,1.9,-0.1262,-0.0046,0.0813,0.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2769,-0.0902,0.0036000000000000003,1,-0.2769,-0.0902,0.0036000000000000003,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.5,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 1 1 1 1.5 2.1 2.1 1.9 -126.2 -4.6 81.3 63.0 0 0 0 0 0 0 0 0 -276.9 -90.2 3.6 1 -276.9 -90.2 3.6 1 0 0 0 0 0 0 0 0 0 0 0 1.5 15.0 2853823.582 0 1500 94
"
1372687400.3936458,1794,1372687400,393468761,dvl_linkquest,0X0000,1,1,0,1,1.6,2.0,0.0,2.1,-0.14250000000000002,-0.056299999999999996,0.0,0.0628,0.0,0.0,0.644,0.0,0.0,0.0,1.0,0.0,-0.389,-0.159,0.0035,1,-0.389,-0.159,0.0035,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.6,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 1 0 1 1.6 2.0 0 2.1 -142.5 -56.3 0 62.8 0 0 644 0 0 0 1 0 -389.0 -159.0 3.5 1 -389.0 -159.0 3.5 1 0 0 0 0 0 0 0 0 0 0 0 1.6 15.0 2853823.582 0 1500 85
"
1372687400.7557762,1795,1372687400,759152781,dvl_linkquest,0X0000,1,1,0,1,1.7,2.0,0.0,2.1,-0.1799,0.0294,0.0,-0.1827,0.0,0.0,0.738,0.0,0.0,0.0,1.0,0.0,-0.2756,0.2831,-0.08270000000000001,1,-0.2756,0.2831,-0.08270000000000001,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.7,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 1 0 1 1.7 2.0 0 2.1 -179.9 29.4 0 -182.7 0 0 738 0 0 0 1 0 -275.6 283.1 -82.7 1 -275.6 283.1 -82.7 1 0 0 0 0 0 0 0 0 0 0 0 1.7 15.0 2853823.582 0 1500 100
"
1372687401.1077502,1796,1372687401,114937021,dvl_linkquest,0X0000,1,1,1,1,1.7,1.9,2.2,2.5,0.0089,-0.26480000000000004,-0.368,-0.0953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.503,-0.22619999999999998,-0.194,1,0.503,-0.22619999999999998,-0.194,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.7,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 1 1 1 1.7 1.9 2.2 2.5 8.9 -264.8 -368.0 -95.3 0 0 0 0 0 0 0 0 503.0 -226.2 -194.0 1 503.0 -226.2 -194.0 1 0 0 0 0 0 0 0 0 0 0 0 1.7 15.0 2853823.582 0 1500 69
"
1372687401.467064,1797,1372687401,472822483,dvl_linkquest,0X0000,1,1,1,1,1.7,1.8,2.3,2.4,-0.1417,-0.1955,0.2046,-0.0609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4622,-0.1796,-0.0522,1,-0.4622,-0.1796,-0.0522,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.7,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 1 1 1 1.7 1.8 2.3 2.4 -141.7 -195.5 204.6 -60.9 0 0 0 0 0 0 0 0 -462.2 -179.6 -52.2 1 -462.2 -179.6 -52.2 1 0 0 0 0 0 0 0 0 0 0 0 1.7 15.0 2853823.582 0 1500 75
"
1372687401.8338265,1798,1372687401,833737093,dvl_linkquest,0X0000,1,1,1,0,1.8,1.8,2.1,0.0,-0.2,-0.041299999999999996,0.1172,0.0,0.0,0.0,0.0,0.225,0.0,0.0,0.0,1.0,-0.4233,0.0003,-0.044700000000000004,1,-0.4233,0.0003,-0.044700000000000004,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.8,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 1 1 0 1.8 1.8 2.1 0 -200.0 -41.3 117.2 0 0 0 0 225 0 0 0 1 -423.3 0.3 -44.7 1 -423.3 0.3 -44.7 1 0 0 0 0 0 0 0 0 0 0 0 1.8 15.0 2853823.582 0 1500 98
"
1372687402.1654809,1799,1372687402,172043734,dvl_linkquest,0X0000,1,1,1,0,1.9,2.0,1.9,0.0,-0.1268,-0.0265,-0.0106,0.0,0.0,0.0,0.0,-0.136,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.9,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 1 1 0 1.9 2.0 1.9 0 -126.8 -26.5 -10.6 0 0 0 0 -136 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.9 15.0 2853823.582 0 1500 89
"
1372687402.535651,1800,1372687402,534098919,dvl_linkquest,0X0000,1,1,1,0,1.9,2.0,1.8,0.0,-0.163,-0.009800000000000001,0.1058,0.0,0.0,0.0,0.0,0.491,0.0,0.0,0.0,1.0,-0.3588,0.0502,-0.0308,1,-0.3588,0.0502,-0.0308,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.8,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 1 1 0 1.9 2.0 1.8 0 -163.0 -9.8 105.8 0 0 0 0 491 0 0 0 1 -358.8 50.2 -30.8 1 -358.8 50.2 -30.8 1 0 0 0 0 0 0 0 0 0 0 0 1.8 15.0 2853823.582 0 1500 83
"
1372687402.8861024,1801,1372687402,885802120,dvl_linkquest,0X0000,1,1,1,1,1.8,1.9,1.6,1.9,-0.1225,-0.0298,0.1231,-0.0074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32780000000000004,-0.0299,-0.0099,1,-0.32780000000000004,-0.0299,-0.0099,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.6,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 1 1 1 1.8 1.9 1.6 1.9 -122.5 -29.8 123.1 -7.4 0 0 0 0 0 0 0 0 -327.8 -29.9 -9.9 1 -327.8 -29.9 -9.9 1 0 0 0 0 0 0 0 0 0 0 0 1.6 15.0 2853823.582 0 1500 77
"
